id_doctors,name_doctors,medical_specialty
834,Rhonda Porter,Rheumatology
835,Karen Garrison,Pneumology
836,Ashley Price,Endocrinology
837,Derrick Francis,Cardiology
838,Sherry Lara,Endocrinology
839,Gloria Hernandez,Endocrinology
840,Cassandra Johnson,Pneumology
841,Natasha Valenzuela,Endocrinology
842,Robert Hanson,Oncology
843,Jason Boone,Endocrinology
844,Wendy King,Cardiology
845,John Henderson,Oncology
846,Kelly Smith,Oncology
847,Jonathan Mcmillan,Rheumatology
848,Charles Robinson,Oncology
849,Amanda Peterson,Rheumatology
850,Robert Day,Cardiology
851,Ryan Barron,Oncology
852,Zachary Anderson,Endocrinology
853,Karen Baker,Oncology
854,Brian Rocha,Pneumology
855,Corey Hopkins,Rheumatology
856,Amanda Shaw,Cardiology
857,Lindsay Collins,Endocrinology
858,Christopher Sandoval,Cardiology
859,Allison Mendoza,Endocrinology
860,Amber Young,Pneumology
861,Zachary Griffith,Endocrinology
862,Troy Parker,Pneumology
863,Sarah Mcneil,Endocrinology
864,Jenna Stone,Endocrinology
865,Michelle Robinson MD,Oncology
866,Michael Hodges,Rheumatology
867,Gabriel Hopkins,Oncology
868,Amanda James,Endocrinology
869,Terri Williams,Endocrinology
870,Maria Griffin,Rheumatology
871,Mr. Austin West Jr.,Rheumatology
872,Sean Bean,Pneumology
873,Joan Andrews,Pneumology
874,Abigail Cooper,Oncology
875,Andre Watson,Endocrinology
876,Brenda Lawson,Rheumatology
877,Robert Walker,Pneumology
878,Kenneth Montgomery,Cardiology
879,Dean Hart,Pneumology
880,Mary Wagner,Cardiology
881,James Johnson,Cardiology
882,Kristen Stewart,Rheumatology
883,David Duke,Rheumatology
884,Samantha Wagner,Cardiology
885,Dr. Lori Lowe,Pneumology
886,Elizabeth Welch,Pneumology
887,Lori Hanna,Rheumatology
888,Richard Newman,Rheumatology
889,Tiffany Perry,Endocrinology
890,Donald Williams,Pneumology
891,Aaron Smith,Pneumology
892,Brent Murray,Oncology
893,Kevin Conrad,Endocrinology
894,Jennifer Beasley,Oncology
895,James Copeland,Cardiology
896,Kelsey Anderson,Endocrinology
897,Jacob Friedman,Pneumology
898,Melissa Hawkins,Oncology
899,Scott Barton,Oncology
900,Joseph Park,Oncology
901,Stephanie Avila,Endocrinology
902,Miranda Silva,Oncology
903,Victoria Myers,Endocrinology
904,Michael Olson,Endocrinology
905,Jason Beck,Cardiology
906,James Allison,Endocrinology
907,Travis Davidson,Oncology
908,Sandra Moore,Oncology
909,Michael Goodman,Endocrinology
910,Bradley Dillon,Rheumatology
911,Ronald Taylor,Pneumology
912,Karen James,Endocrinology
913,Alexandra Robbins,Pneumology
914,Michelle Sanchez,Pneumology
915,Margaret Jacobs,Cardiology
916,Deborah Blackwell,Oncology
917,Henry Mcbride,Endocrinology
918,Marco Gallegos,Cardiology
919,Samuel Francis,Endocrinology
920,Crystal Farmer,Rheumatology
921,Melissa Jackson,Endocrinology
922,Laura Webster,Rheumatology
923,Leon Small,Endocrinology
924,Tamara Carter,Cardiology
925,Theresa Santana,Pneumology
926,Stephen Johnson,Pneumology
927,Dawn Pierce,Endocrinology
928,Kenneth Mccoy,Cardiology
929,Jacqueline Steele,Cardiology
930,Dana Payne,Endocrinology
931,Deborah Guerra MD,Oncology
932,Nichole Black,Oncology
933,Matthew Arnold,Pneumology
934,Shane Cabrera,Endocrinology
935,Megan Torres,Endocrinology
936,David Fowler,Pneumology
937,Michelle Guzman,Endocrinology
938,Robert Alexander,Endocrinology
939,Angelica Houston,Endocrinology
940,James Jackson,Endocrinology
941,Lauren Phillips,Oncology
942,John Russell,Endocrinology
943,Jennifer Wade,Endocrinology
944,Christine Smith,Endocrinology
945,Glenn Burns,Cardiology
946,Ronald Chen,Rheumatology
947,James Richard,Cardiology
948,Laura Ortiz,Endocrinology
949,Mark Martin,Endocrinology
950,Matthew Curtis,Oncology
951,Nathan Meyers,Oncology
952,Rachel Wood,Endocrinology
953,Brittany Strickland,Oncology
954,Joann Meyer,Pneumology
955,Dana Davidson,Endocrinology
956,Cody Osborne,Pneumology
957,Joshua Harris,Rheumatology
958,Jennifer Smith,Cardiology
959,Gabriela Cooley,Endocrinology
960,Kim Payne,Cardiology
961,Donna Williams,Pneumology
962,Brittany Carter,Pneumology
963,Eric Bowen,Pneumology
964,Tiffany Pacheco,Oncology
965,James Hatfield,Cardiology
966,Natalie Moore,Cardiology
967,Rhonda Adams,Cardiology
968,Michael Gonzalez,Rheumatology
969,Claudia Lee,Pneumology
970,Brandon Mccarthy,Endocrinology
971,Mitchell Holder,Endocrinology
972,Haley Riley,Endocrinology
973,Laura Cruz,Endocrinology
974,Antonio Richardson,Endocrinology
975,Ashley Sherman,Endocrinology
976,Jennifer Monroe,Endocrinology
977,David Vargas,Endocrinology
978,Claudia Davis,Rheumatology
979,Sherri Vaughn,Endocrinology
980,Anna Lyons,Oncology
981,Lisa Clark,Oncology
982,Ashley Jackson,Rheumatology
983,Erica Guzman,Endocrinology
984,Frederick Reed,Oncology
985,Anthony Miller,Rheumatology
986,Roberta Adams,Rheumatology
987,Deborah Adams,Cardiology
988,Jordan Gonzales,Endocrinology
989,Daniel Nelson,Pneumology
990,Mindy Bell,Cardiology
991,Tyrone Robertson,Cardiology
992,Ronald Jackson,Cardiology
993,Brenda Moore,Oncology
994,Alexa Mendoza,Endocrinology
995,Rebecca Perez,Rheumatology
996,Eric Patton,Endocrinology
997,Derrick Brown,Pneumology
998,Jacob Hunt,Endocrinology
999,Amanda Flores,Endocrinology
1000,Shannon Taylor,Rheumatology
1001,Mary James,Endocrinology
1002,Olivia Rosales,Endocrinology
1003,Sheila Nelson,Cardiology
1004,Joe Gonzalez,Endocrinology
1005,James Juarez II,Cardiology
1006,Brandy Lopez,Oncology
1007,David Proctor,Rheumatology
1008,Kenneth Marsh,Pneumology
1009,Barbara Anderson,Cardiology
1010,Valerie Rogers,Oncology
1011,William Kim,Oncology
1012,Matthew Schultz,Cardiology
1013,Jason Young,Oncology
1014,Michelle Williamson,Oncology
1015,Shawn Bell,Rheumatology
1016,Scott Chan,Endocrinology
1017,Jason Bradford,Pneumology
1018,Brittany Pierce,Oncology
1019,Cody Brock,Endocrinology
1020,Robin Rose,Oncology
1021,Carolyn Howard,Oncology
1022,Miranda Meza,Endocrinology
1023,Joan Adams,Oncology
1024,John Lopez,Endocrinology
1025,Joshua Neal,Rheumatology
1026,Derek Thomas,Endocrinology
1027,Deborah Graves,Cardiology
1028,Tina Townsend,Rheumatology
1029,David Johnson,Endocrinology
1030,Nicole Lewis,Endocrinology
1031,Crystal Smith,Endocrinology
1032,Mr. Wesley Brown,Oncology
1033,Andrew Li,Cardiology
1034,Joseph Arias,Cardiology
1035,Jasmine Harris,Endocrinology
1036,Sarah Drake,Endocrinology
1037,Ashley Morrison,Cardiology
1038,Eric Ortiz,Cardiology
1039,April Hamilton,Rheumatology
1040,Kelli Hayes,Rheumatology
1041,Lydia Hampton,Endocrinology
1042,Sean Wilson,Endocrinology
1043,Vickie Bauer,Pneumology
1044,Holly Dean,Endocrinology
1045,Christopher Morgan,Endocrinology
1046,Francisco Brown PhD,Oncology
1047,Bryan Perez,Cardiology
1048,Seth Powell,Endocrinology
1049,Kirsten Estrada,Endocrinology
1050,Paula Steele,Pneumology
1051,Veronica Moore,Endocrinology
1052,Tonya Ruiz,Rheumatology
1053,Brooke Wang,Pneumology
1054,Ashley Frazier,Pneumology
1055,Elizabeth Morales,Pneumology
1056,Joshua Pearson,Endocrinology
1057,Jacob Miller MD,Oncology
1058,Kristen Williams,Oncology
1059,Bobby Gonzalez Jr.,Oncology
1060,Daniel Pollard,Oncology
1061,Michael Butler,Pneumology
1062,Michele Glenn,Oncology
1063,Dana Edwards,Cardiology
1064,Cathy West,Endocrinology
1065,Henry Peterson,Pneumology
1066,Heather Leach,Rheumatology
1067,Jordan King,Cardiology
1068,Jacob Ross,Pneumology
1069,Paula Johnson,Endocrinology
1070,Victoria Hartman,Cardiology
1071,Sarah Carroll,Oncology
1072,Terry Allen,Rheumatology
1073,Tracy Navarro,Endocrinology
1074,Nathan Browning,Pneumology
1075,Seth Velez,Rheumatology
1076,Jaime Bullock,Oncology
1077,Edwin Mann,Cardiology
1078,Julie Jones,Rheumatology
1079,Steven Baker,Oncology
1080,Travis Ellis,Rheumatology
1081,Mrs. Savannah Reid,Pneumology
1082,Jeremy Arnold,Endocrinology
1083,Michael Campos,Cardiology
1084,Melissa Mcmahon,Cardiology
1085,Kevin Jensen,Oncology
1086,Timothy Holder,Endocrinology
1087,Mr. Joshua Cisneros,Rheumatology
1088,Kim Morales,Endocrinology
1089,Dr. Brian Martin DVM,Pneumology
1090,Michael Daniels,Oncology
1091,Rebecca Stuart,Endocrinology
1092,Jamie Jones,Endocrinology
1093,Joshua Walker,Endocrinology
1094,Christina Suarez,Endocrinology
1095,Heather Scott,Endocrinology
1096,Brooke Sims,Rheumatology
1097,Susan Lloyd,Endocrinology
1098,Hunter Baker,Oncology
1099,Diana Robinson,Rheumatology
1100,Jeremy Brennan DVM,Rheumatology
1101,Megan Mcdowell,Oncology
1102,Corey Morgan,Endocrinology
1103,Jennifer Sullivan,Endocrinology
1104,Alex Gutierrez,Rheumatology
1105,Karen Ortiz,Oncology
1106,Nathaniel Davis,Endocrinology
1107,Roy Evans,Endocrinology
1108,Monica Jackson,Endocrinology
1109,Laurie Douglas,Oncology
1110,Richard Mclaughlin,Oncology
1111,Kimberly Mckay,Rheumatology
1112,Michelle Hodges,Endocrinology
1113,Brian Odonnell,Endocrinology
1114,Joshua Gill,Endocrinology
1115,Jenna Mathews,Cardiology
1116,Stephanie Martin,Oncology
1117,Elizabeth Cruz,Cardiology
1118,Jeffery Lee,Endocrinology
1119,David Little,Oncology
1120,Benjamin Watson,Pneumology
1121,Kelsey Brewer,Pneumology
1122,Rodney Solomon,Cardiology
1123,Sheryl Moreno,Pneumology
1124,Renee Hicks,Cardiology
1125,Robert Martin,Rheumatology
1126,Kathleen Oneal,Oncology
1127,Hannah Wood,Endocrinology
1128,Laura Kennedy,Cardiology
1129,Eric Bell,Pneumology
1130,Adam Ortega,Endocrinology
1131,William Ramos,Rheumatology
1132,Carly Williams,Cardiology
1133,Jay Jones,Rheumatology
1134,Robert Torres,Endocrinology
1135,Jose Morales,Cardiology
1136,James Allen,Endocrinology
1137,Matthew Vazquez,Rheumatology
1138,Jeffrey Burton,Pneumology
1139,Michael Jones,Rheumatology
1140,Robert Alvarez,Cardiology
1141,Stephanie Mckay,Endocrinology
1142,Kristin Thomas,Pneumology
1143,Russell Miller,Rheumatology
1144,George Harris,Oncology
1145,Justin Lawson,Endocrinology
1146,Rachel Marshall,Rheumatology
1147,Benjamin Stevens,Oncology
1148,Neil Ross,Endocrinology
1149,Ann Stevenson,Cardiology
1150,Dennis Ward,Rheumatology
1151,Kevin Jenkins,Endocrinology
1152,Christopher Price,Oncology
1153,Evan Meyer,Endocrinology
1154,Steven Lang,Cardiology
1155,Samuel Logan,Endocrinology
1156,Tommy Bautista,Cardiology
1157,Kelly Humphrey,Rheumatology
1158,Nicholas Jimenez,Endocrinology
1159,Amber Vance,Endocrinology
1160,Amy Harrison,Endocrinology
1161,Diane Miller,Rheumatology
1162,Kelly Delgado,Endocrinology
1163,Scott Torres,Pneumology
1164,Steven Martinez,Endocrinology
1165,Abigail Henry,Cardiology
1166,Gerald Morse,Endocrinology
1167,David Harper,Endocrinology
1168,Nancy Walker,Pneumology
1169,Charles Stevenson MD,Endocrinology
1170,Jennifer Jones,Rheumatology
1171,Charles Monroe,Rheumatology
1172,Joseph Jefferson,Endocrinology
1173,Pamela Gordon,Pneumology
1174,Mario Crawford,Oncology
1175,Margaret Friedman,Pneumology
1176,Nathan Glass,Rheumatology
1177,Joshua Bailey,Endocrinology
1178,Samuel Patton,Cardiology
1179,Joe Warren,Oncology
1180,Kelly Roberts,Endocrinology
1181,Bobby Nelson,Rheumatology
1182,Autumn Carr,Endocrinology
1183,Daisy Velez,Pneumology
1184,Gavin Rodriguez,Rheumatology
1185,Robin Robbins,Cardiology
1186,Jeremy Buchanan,Rheumatology
1187,Dalton King,Endocrinology
1188,Manuel Miller,Cardiology
1189,Gary David MD,Cardiology
1190,Edward Humphrey,Oncology
1191,Ronald Joyce,Endocrinology
1192,John Murphy,Pneumology
1193,Lisa Kelly,Cardiology
1194,Marcia Gillespie,Cardiology
1195,Michael Mann,Endocrinology
1196,Jamie Hill,Oncology
1197,Derek Keith,Rheumatology
1198,Bryan Todd,Pneumology
1199,Andrew Adams,Endocrinology
1200,Carrie Porter,Endocrinology
1201,Kent Little,Cardiology
1202,Erika Bowen,Oncology
1203,Joshua Goodwin,Oncology
1204,Natalie Robinson,Rheumatology
1205,Steven Moore,Cardiology
1206,Amy Fletcher,Pneumology
1207,Donna White,Pneumology
1208,Laura Alexander,Endocrinology
1209,Juan Morris,Oncology
1210,Clifford Flores,Endocrinology
1211,Mark Marks,Cardiology
1212,Kristin Oconnor,Endocrinology
1213,Matthew Merritt,Endocrinology
1214,Christopher Lopez,Cardiology
1215,Daniel Hoffman,Endocrinology
1216,Patricia Simpson,Cardiology
1217,Stephen Santos,Oncology
1218,Mark Heath,Cardiology
1219,Glenn Webster,Endocrinology
1220,Steven Campbell,Endocrinology
1221,Stephanie Blair,Pneumology
1222,Sonya Fields,Endocrinology
1223,Sarah Miles,Cardiology
1224,Andrew Clark,Oncology
1225,Shane Salazar,Cardiology
1226,Taylor Herrera,Endocrinology
1227,Charlotte Trevino,Cardiology
1228,Edwin Larsen,Endocrinology
1229,Mariah Johnson,Rheumatology
1230,Becky Campbell,Pneumology
1231,Phillip Harris,Oncology
1232,Jose Proctor,Endocrinology
1233,Ashley Stanton,Oncology
1234,Tonya Schroeder,Endocrinology
1235,Brian Cruz,Rheumatology
1236,Brian Carter,Endocrinology
1237,Christopher Davis,Cardiology
1238,Alan Riggs,Pneumology
1239,Ronald Jones,Oncology
1240,Justin Powell,Endocrinology
1241,Larry Garcia,Endocrinology
1242,Thomas Martinez,Oncology
1243,Emily Alvarado,Pneumology
1244,William Valentine,Endocrinology
1245,Michelle Roberts,Pneumology
1246,Daniel Bennett,Endocrinology
1247,Rhonda Burton,Endocrinology
1248,Sandra Schwartz,Pneumology
1249,Wesley Davidson,Pneumology
1250,Nathaniel Gross,Pneumology
1251,Kimberly Clark,Cardiology
1252,Charles Lin,Rheumatology
1253,Edgar Lewis,Rheumatology
1254,Theresa Stone,Endocrinology
1255,Matthew Lyons,Endocrinology
1256,Austin Davis,Oncology
1257,Cynthia Welch,Oncology
1258,Wesley Floyd,Oncology
1259,Karina Wise,Rheumatology
1260,Fernando Farley MD,Pneumology
1261,Robin Joseph,Endocrinology
1262,Daniel Lopez,Cardiology
1263,Janet Mccarthy,Cardiology
1264,Shannon Anderson,Endocrinology
1265,Arthur Hall,Cardiology
1266,Dr. Allison Lawrence,Endocrinology
1267,Jennifer Ortiz,Cardiology
1268,Christopher Jones,Cardiology
1269,Michael Crawford,Rheumatology
1270,Jeffrey Benjamin,Rheumatology
1271,Richard Gomez,Rheumatology
1272,William Lewis,Pneumology
1273,Bradley Collins,Endocrinology
1274,Jose Cardenas,Endocrinology
1275,George Williams,Endocrinology
1276,Frank Hobbs,Oncology
1277,Susan Meyers,Endocrinology
1278,Phillip Shepherd,Pneumology
1279,Mrs. Sarah Jordan PhD,Endocrinology
1280,Crystal Green,Rheumatology
1281,Jon Robinson,Cardiology
1282,Dorothy Clark,Endocrinology
1283,Brittany Adkins,Rheumatology
1284,Timothy Odom,Cardiology
1285,Christopher Ramirez,Oncology
1286,Beth Lopez DDS,Endocrinology
1287,Vincent Valdez,Rheumatology
1288,Jennifer Neal,Oncology
1289,Brooke Mathis,Rheumatology
1290,Keith Bradley,Cardiology
1291,Mario Buchanan,Cardiology
1292,Jared Brown,Endocrinology
1293,Michael Mitchell,Endocrinology
1294,Samuel Torres,Rheumatology
1295,Annette Simpson,Endocrinology
1296,Julie Cook,Rheumatology
1297,Kayla Combs,Rheumatology
1298,Michael Abbott,Cardiology
1299,Brian Collins,Pneumology
1300,Jacob Washington,Endocrinology
1301,Christopher Santiago,Pneumology
1302,Cynthia Jackson,Pneumology
1303,Joshua English,Oncology
1304,Adrian Gates,Rheumatology
1305,Jennifer Carroll,Cardiology
1306,Kim Adams,Cardiology
1307,Kendra Bradley,Pneumology
1308,Chris Lamb,Endocrinology
1309,Donna Smith,Rheumatology
1310,Julia Shelton,Rheumatology
1311,Mike Taylor,Endocrinology
1312,Mary Burke,Oncology
1313,Vanessa Watson,Rheumatology
1314,Dr. Dylan Johnson Jr.,Oncology
1315,Christy Huff,Rheumatology
1316,Michael Murphy,Rheumatology
1317,Brian Clark,Endocrinology
1318,Bailey Campbell,Cardiology
1319,Daniel Singh,Rheumatology
1320,Brittany Smith,Rheumatology
1321,Aaron Hill,Endocrinology
1322,Michelle Ford,Pneumology
1323,William Bailey,Endocrinology
1324,Karen Monroe,Rheumatology
1325,Brittany Adams,Rheumatology
1326,Mary Gonzalez,Cardiology
1327,Erik Contreras,Cardiology
1328,Christopher Johnson,Oncology
1329,Spencer Wyatt,Pneumology
1330,Steven Wagner,Cardiology
1331,Carrie Carter,Endocrinology
1332,Desiree Arnold,Rheumatology
1333,Kimberly Smith,Pneumology
1334,Kimberly Cook,Pneumology
1335,John Ortiz,Rheumatology
1336,Darren Williams,Endocrinology
1337,Jennifer Sanders,Cardiology
1338,Anna Ryan,Cardiology
1339,Maria Martin,Oncology
1340,Margaret Silva,Cardiology
1341,Kim Bell,Pneumology
1342,Francisco Barton,Rheumatology
1343,Karla Thompson,Endocrinology
1344,Christy Williams,Endocrinology
1345,Zachary Walker,Pneumology
1346,Heather Perry,Cardiology
1347,Anthony Trujillo,Endocrinology
1348,Shannon Day,Pneumology
1349,Vincent Peterson,Endocrinology
1350,Carol Chapman,Pneumology
1351,Keith Reed,Oncology
1352,Olivia Pearson,Pneumology
1353,Stephen Barry,Endocrinology
1354,Brittany Cook,Pneumology
1355,Christopher Mcdonald,Endocrinology
1356,Kathleen Norton,Oncology
1357,Valerie Ellis,Oncology
1358,Jose Parker,Rheumatology
1359,Jonathan Carter MD,Endocrinology
1360,Melissa Moore,Pneumology
1361,Andrew Gonzalez,Oncology
1362,Joshua Thomas,Oncology
1363,Janet Jordan,Pneumology
1364,Anna Chan,Cardiology
1365,James Medina,Endocrinology
1366,Ashley Thomas,Endocrinology
1367,Emily Mann,Oncology
1368,Angela Carr,Oncology
1369,Adam Fox,Pneumology
1370,Crystal Rivas,Rheumatology
1371,Debra Parker,Oncology
1372,Evan Harrington Jr.,Endocrinology
1373,Eric Wilson,Endocrinology
1374,Penny Palmer,Pneumology
1375,Alexandra Nunez,Endocrinology
1376,Sandra Salazar,Cardiology
1377,Jennifer Hickman,Endocrinology
1378,Anthony Gillespie,Oncology
1379,Kathleen Sosa,Cardiology
1380,Steven Rhodes,Endocrinology
1381,Jacqueline Watts,Cardiology
1382,April Anderson,Endocrinology
1383,Patrick Stone,Rheumatology
1384,Natalie Andrews,Endocrinology
1385,Andrew Wallace,Rheumatology
1386,Anthony Thomas DDS,Cardiology
1387,Richard Gibson,Pneumology
1388,Stacey Wade,Endocrinology
1389,Christopher Rosario,Oncology
1390,Christopher Mendoza,Oncology
1391,Sharon Gardner,Rheumatology
1392,Ryan Patel,Oncology
1393,Shirley Benjamin,Rheumatology
1394,Timothy Chen,Endocrinology
1395,Raymond Berry,Oncology
1396,Alexis Young,Rheumatology
1397,Philip Thompson,Pneumology
1398,Willie Johnson,Cardiology
1399,Bryan Wells,Cardiology
1400,Danielle Shelton,Cardiology
1401,Kelsey Hill,Endocrinology
1402,Amanda Meyers,Endocrinology
1403,James Burton,Endocrinology
1404,Mary Harrison,Rheumatology
1405,Sara Graves,Cardiology
1406,George Murray,Endocrinology
1407,James Wilson,Rheumatology
1408,Matthew Price,Endocrinology
1409,John Houston,Cardiology
1410,Thomas Singh,Pneumology
1411,Aaron Gonzalez,Endocrinology
1412,Heather Gilmore,Endocrinology
1413,Grant Davis,Endocrinology
1414,Haley Byrd,Rheumatology
1415,David Rodriguez,Endocrinology
1416,John Jackson,Cardiology
1417,Andre Reynolds,Cardiology
1418,Tommy Cain,Pneumology
1419,Doris Moore,Rheumatology
1420,Paula Booker,Pneumology
1421,Ashley Black,Oncology
1422,Larry Buchanan,Rheumatology
1423,David Foster,Oncology
1424,Mario Kelly II,Cardiology
1425,Brittany Wilson,Oncology
1426,Jose Patterson,Rheumatology
1427,Amber Payne,Oncology
1428,Robert Martinez,Endocrinology
1429,Elizabeth Mendez,Endocrinology
1430,Derek Brown,Pneumology
1431,Philip Winters,Rheumatology
1432,James Stewart,Rheumatology
1433,Melody Smith,Oncology
1434,Dr. Michael Ross,Oncology
1435,Richard Andrews,Pneumology
1436,Ashley Ramirez,Cardiology
1437,Matthew Anderson,Pneumology
1438,Benjamin Smith,Oncology
1439,Scott Scott,Rheumatology
1440,Justin Simpson,Pneumology
1441,Terry Williams,Endocrinology
1442,Tonya Smith,Endocrinology
1443,Melissa Wheeler,Endocrinology
1444,Christine Paul,Endocrinology
1445,Shannon Jones,Cardiology
1446,Hector Williams,Rheumatology
1447,Eric Stone,Oncology
1448,Jacob Collins,Endocrinology
1449,Dr. Stephen Byrd V,Endocrinology
1450,William Soto,Endocrinology
1451,Joel Smith,Endocrinology
1452,Sarah Stanley,Oncology
1453,Brenda Griffin,Endocrinology
1454,Matthew West,Oncology
1455,Jeffery Mccormick,Oncology
1456,Samantha Owens,Rheumatology
1457,Vanessa Turner,Oncology
1458,James Hutchinson,Cardiology
1459,Brian Rangel,Oncology
1460,Christine Little,Pneumology
1461,Rachel Quinn,Rheumatology
1462,Kristina Davis,Pneumology
1463,Erik Guerrero,Pneumology
1464,Logan Hansen,Cardiology
1465,Isaiah Lopez,Cardiology
1466,Julie Brown,Endocrinology
1467,Charles Parks,Pneumology
1468,Isaac Lopez,Rheumatology
1469,Matthew Powell,Rheumatology
1470,Luke Freeman,Rheumatology
1471,Autumn Waters,Cardiology
1472,Erin Fitzgerald,Cardiology
1473,Benjamin Gray,Pneumology
1474,Nicole Stanton,Rheumatology
1475,James Park,Rheumatology
